source,cos_sim,target,level
Картина относится к числу самых известных произведений русской живописи и полотен художника. ,0.9999999999999992,Картина относится к числу самых известных произведений русской живописи и полотен художника. ,C_to_A
"Последние годы писатель жил в Ялте, лечился за границей. ",0.924632281344897,"Последние годы жизни писатель жил в Ялте, лечился за границей.",C_to_A
Ленина.,0.8033552031464037,Ленина.  ,C_to_A
"Самая вкусная уха получается из нескольких сортов рыбы, особенно – из дорогой, так называемой красной рыбы – осетра, севрюги, лосося. ",0.03547685429637235,статья в рабое,C_to_A
Обычно борщ варят на мясном бульоне. ,1.0000000000000002,Обычно борщ варят на мясном бульоне. ,C_to_A
Римским-Корсаковым написана одноимённая опера.,0.6278926437383664,Римский-Корсаков написал одноимённую оперу.,C_to_A
В труппе Малого театра сегодня работают знаменитые российские актёры – Э.А. ,0.9854454957361631,В труппе Малого театра сегодня работают знаменитые российские актёры – Э.А. ,C_to_A
Разговорное название Государственного академического Мариинского театра – одного из старейших музыкальных театров России.,0.4466216694682737,Разговорное название Мариинского театра Петербурга.,C_to_A
"Название картины в разговорной речи используется как устойчивое сочетание, обозначающее начало весны.",0.9945502559669176,"Название картины в разговорной речи используется как устойчивое сочетание, обозначающее начало весны. ",C_to_A
Левитан И.И.). ,0.9999999999999999,Левитан И.И.). ,C_to_A
Белинский.,1.0000000000000004,Белинский.,C_to_A
В городе в них обувают в основном  маленьких детей. ,0.5108681806312199,В городе валенки обычно обувают маленьким детям.,C_to_A
Стали классикой русского и мирового оперного репертуара «Руслан и Людмила» М.И. ,0.31350683398387186,Чайковского)  –  классикой русского оперного театра. ,C_to_A
"Для многих зрителей символом театра стал актер, поэт и певец Владимир Высоцкий.",0.9377204903608847,"Для многих зрителей символом театра стал актёр, поэт и певец Владимир Высоцкий.",C_to_A
"Театр гастролировал по странам мира, участвовал в международных театральных фестивалях.",0.9999999999999997,"Театр гастролировал по странам мира, участвовал в международных театральных фестивалях.",C_to_A
Третьяковым как частное собрание. ,0.4136440878533588,Третьяков. ,C_to_A
"Нет такой темы из русской жизни, которая бы не была затронута Пушкиным в романе, поэтому современник поэта, литературный критик В.Г. ",0.23588800110818758,В романе Пушкин пишет обо всех сторонах русской жизни. ,C_to_A
"Образ Петербурга создавался и средствами киноискусства: наиболее ярко он выражен в таких известных художественных фильмах, как «Октябрь» С.М. ",0.643882543375833,Образ Петербурга создавался и в художественных фильмах: «Октябрь» С.М. ,C_to_A
С 2003 года художественным руководителем театра является Валерий Фокин.,0.37176329615318404,Сегодня главный режиссёр театра Валерий Фокин.,C_to_A
"В последнее десятилетие жизни писателем были созданы повесть «Хаджи-Мурат» и пьеса «Живой труп», рассказы, среди которых – знаменитый рассказ «После бала».",0.388489953385232,"В Ясной Поляне Лев Толстой написал свои знаменитые произведения: романы «Война и мир», «Анна Каренина», «Воскресение», рассказ «После бала», повесть «Хаджи-Мурат».",C_to_A
"Русские мужчины обязательно снимают шапку, входя в храм или прощаясь с умершим; принято снимать шапку, входя в свой или в чужой дом, а также в любое официальное учреждение. ",0.7018664556117591,"В России мужчины обязательно снимают шапку в храме, а также при входе  в свой или в чужой дом, в официальное учреждение. ",C_to_A
"Проза и драматургия Чехова стали источниками крылатых фраз и выражений, наиболее известные из них: В человеке должно быть всё прекрасно: и лицо, и одежда, и душа, и мысли; на деревню дедушке (слова используются в ситуации, когда кто-либо не знает точного адреса, по которому отправляется письмо (см. ",0.6590927751119323,"Произведения Чехова стали источником крылатых фраз и выражений, самое известное из них: В человеке должно быть всё прекрасно: и лицо, и одежда, и душа, и мысли.",C_to_A
"В отличие от старших братьев, он очень доверчив, бесхитростен, порою ленив и как будто глуповат. ",0.42672435824300486,"Он очень доверчивый, простой, иногда ленивый и как будто глупый. ",C_to_A
"Воробьева, работы С.Ф. ",0.4713426909157916,"Воробьев, В.И. ",C_to_A
"Русь), в суровых климатических условиях шуба была универсальной зимней одеждой, которую носили все: и мужчины, и женщины, и князья (см. князь), и бояре (см. боярин), и дворяне (см. дворянин), и крестьяне (см. крестьянин).",0.31814510254829553,"Её носили все: и мужчины, и женщины, и богатые и бедные.",C_to_A
Третьяковка). ,1.0,Третьяковка). ,C_to_A
"Праздник был установлен 8 мая 1945 года, в день капитуляции фашистской Германии и окончания Великой Отечественной войны. ",0.9999999999999997,"Праздник был установлен 8 мая 1945 года, в день капитуляции фашистской Германии и окончания Великой Отечественной войны. ",C_to_A
Разговорное название Государственного академического Мариинского театра – одного из старейших музыкальных театров России.,0.237578067901703,Эти спектакли считаются классикой русского музыкального театра.,C_to_A
"В 1700 г. царь Пётр I, стремившийся к европеизации страны, издал указ праздновать Новый год «по латинскому обычаю», то есть 1 января. ",0.8036624624981709,"В 1700 г. царь Пётр I издал указ праздновать Новый год «по латинскому обычаю», то есть 1 января.",C_to_A
"Караваев), «Снеговик−почтовик» (режиссёр Л. ",0.3023128825368962,Караваев).,C_to_A
"Лесные красавицы сначала украшались восковыми свечами, фонариками, лентами, орехами, яблоками, конфетами. ",0.8335257803565403,"Их сначала украшали свечами, фонариками, орехами, яблоками, конфетами. ",C_to_A
"Война Советского Союза против фашистской Германии и её союзников (Венгрии, Италии, Румынии, Словакии, Хорватии, Финляндии, Японии); составная часть Второй мировой войны 1939-1945 гг. ",0.949966221533944,"Война Советского Союза против фашистской Германии и её союзников (Венгрии, Италии, Румынии, Словакии, Хорватии, Финляндии, Японии); часть Второй мировой войны 1939-1945 гг.",C_to_A
"В последние годы в России вошло в моду называть каждый наступающий год в соответствии с восточным календарем – год петуха, год лошади, год тигра и т. д. ",0.6894914035070386,"В последние годы в России модно называть каждый год по восточному календарю – год петуха, год лошади, год змеи и т. д.",C_to_A
"Филатова «Про Федота-стрельца, удалого молодца».",1.0000000000000002,"Филатова «Про Федота-стрельца, удалого молодца».",C_to_A
Начатая строками А. ,0.1091585429364219,Городу посвящали свои стихи А.А. ,C_to_A
"Чехова «Чайка» (1898 г.), «Дядя Ваня» (1899 г.), а также «Три сестры» (1901 г.) и «Вишнёвый сад» (1904 г.), которые драматург специально написал для нового театра. ",0.5457336954902477,"Чехова «Чайка», «Дядя Ваня», «Три сестры» и «Вишнёвый сад». ",C_to_A
"В основе балетного либретто лежит фантастическая история о девушке Одетте, превращённой злым волшебником в лебедя. ",0.6032057720264516,"«Лебединое озеро» – фантастическая история о девушке Одетте, которую злой волшебник превратил в лебедя. ",C_to_A
"Вирсаладзе; танцовщики, известные и в Советском Союзе, и за рубежом – Рудольф Нуриев и Михаил Барышников.",0.3025705378128762,"В разные годы в Мариинском театре работали великие певцы и танцовщики – Федор Шаляпин, Анна Павлова, Рудольф Нуриев.",C_to_A
Чехова и др. ,0.9056026114860427,Чехова и др.,C_to_A
"Островского, «Чайки» А.П. ",0.5283968291087936,"Островского (1859), «Чайка» А.П. ",C_to_A
"Масленица отмечается за восемь недель до Пасхи, обычно в конце февраля – начале марта и длится семь дней, предшествуя Великому посту.",0.6623412665382796,"Масленицу в России отмечают за восемь недель до Пасхи, обычно в конце февраля − начале марта. ",C_to_A
"В 1809 г. был опубликован его первый сборник басен, сразу же сделавший автора по-настоящему знаменитым.",0.2929726727872416,В 1809 году  вышел первый сборник  басен И.А. ,C_to_A
Александринка) и Мариинский (см. ,0.6472255590034517,Александринка).,C_to_A
Ошанина.,0.9647293386368099,Ошанина. ,C_to_A
"Слово калинка популярно как название кафе, ресторанов, магазинов.",0.9999999999999999,"Слово калинка популярно как название кафе, ресторанов, магазинов.",C_to_A
Умер в июле 1904 г. на немецком курорте Баденвейере. ,0.5644714704931507,Чехов умер в июле 1904 г. в Баденвейере  (Германия). ,C_to_A
Всем русским известны первые строчки песни:,0.9999999999999999,Всем русским известны первые строчки песни:,C_to_A
"Медведей, по просьбе художника,  написал  К.А. ",1.0000000000000002,"Медведей, по просьбе художника,  написал  К.А. ",C_to_A
Александринка) и Мариинский (см. ,0.7104339709389911,Мариинка) и Александринский драматический театр (см. ,C_to_A
Любимов из-за конфликтов с Министерством культуры и партийным руководством страны уехал работать за границу и был лишен советского гражданства. ,0.3903734344248173,В 1984 Любимов был лишён советского гражданства и 5 лет работал за границей. ,C_to_A
Пушкина в поэме «Медный всадник»:,0.3120655227511895,В центре города стоит памятник русскому императору Петру I – «Медный всадник».,C_to_A
"Дата рождения человека, которая отмечается как бытовой, домашний праздник.",0.26099646742502686,"День рождения отмечают обычно дома, в кафе или в ресторане. ",C_to_A
"Все фильмы представляют собой забавные истории о том, как друзья помогают друг другу решать любые проблемы.",0.35861635324301905,Все фильмы – это забавные истории. ,C_to_A
"Сегодня он включает: здания в Лаврушинском переулке, где находится постоянная экспозиция русского искусства с XII до начала ХХ в. ",0.12428317967440489,В конце ХХ в. ,C_to_A
Горького продолжает классическую традицию постановок пьес русского и мирового театрального репертуара. ,0.9594573977955516,М.Горького продолжает классическую традицию постановок пьес русского и мирового театрального репертуара.,C_to_A
"Первоначально в музее находились скульптурные копии, произведения живописи голландской, французской и итальянской школ, античные вазы и монеты. ",0.5759284532366782,"В музее находились копии скульптуры античного периода, произведения зарубежной живописи, античные вазы и монеты. ",C_to_A
"Сегодня он включает: здания в Лаврушинском переулке, где находится постоянная экспозиция русского искусства с XII до начала ХХ в. ",0.27595660588520515,Третьяковка стала музейным комплексом: в старом здании находится коллекция русского искусства с ХII до ХХ вв.;,C_to_A
Один из главных христианских символов (наряду с иконой и мощами святых) и предмет христианского культа.,0.5442937368228999,Один из главных символов христианства.,C_to_A
Образ Петербурга – одна из основных тем русского искусства и литературы. ,0.2421842796112922,"В Петербурге находится музей европейского искусства – Эрмитаж,",C_to_A
Битва за Москву). ,0.2168106872104217,Первой победой над врагом стала победа в Битве за Москву (сентябрь 1941 г. – апрель 1942 г.).,C_to_A
"На переднем плане – берёзы (см. берёза) и грачи – птицы, которые весной возвращаются в Россию из теплых стран.",0.9651282175530425,"На переднем плане – берёзы (см. берёза) и грачи – птицы, которые весной возвращаются в Россию из тёплых стран.",C_to_A
Выше всего ценились шубы из меха соболя. ,0.21912136934341875,Простой народ носил шубы из дешевой овчины (меха овцы).,C_to_A
"Так говорят, желая напомнить кому−либо, что праздник и гулянье однажды кончаются.",0.5295697049485812,Это значит: праздник и гулянье однажды кончаются.,C_to_A
Морозова и С.И. ,0.7297233300808281,"Морозова, С.И. ",C_to_A
«Калинка» – обращение к красавице-девице с просьбой о любви. ,0.9150340360178916,«Калинка» – обращение к красавице-девице с просьбой  о любви. ,C_to_A
В конце 1840-х гг. писатель сблизился с кружком М.В. ,0.5745443130996174,В конце 1840-х гг. ,C_to_A
", Да здравствует 1 Мая – День международной солидарности трудящихся!",0.5691846941782767,", Да здравствует 1 Мая!",C_to_A
"Православная (см. православие) церковь одинаково допускает крест разной формы: четырёхконечный, шестиконечный и восьмиконечный. ",0.7027290893089687,"В России используют кресты разной формы: четырёхконечный, шестиконечный и восьмиконечный. ",C_to_A
"Основа его собрания – фонд документов по истории театра, а также личные фонды Станиславского, Немировича-Данченко и других известных театральных деятелей.",0.8325441338609877,"В нём находятся документы по истории театра, а также личные фонды Станиславского, Немировича-Данченко и других известных театральных деятелей.",C_to_A
Многие художественные литературные произведения о войне позднее были экранизированы.,0.45599521970669593,Войне посвящены многие литературные произведения. ,C_to_A
"Горский, в ХХ в. в нём танцевали великие балерины – Галина Уланова и Майя Плисецкая, Екатерина Максимова,  танцовщики  Николай Фадеечев и Владимир Васильев. ",0.7662786195636582,"В театре работали знаменитые балерины и танцовщики - Галина Уланова, Майя Плисецкая, Екатерина Максимова, Николай Фадеечев, Владимир Васильев и др. ",C_to_A
"Молодожёны должны доказать долгим «сладким» поцелуем, что это неправда.",0.5691092507643927,Молодые супруги отвечают на это долгим «сладким» поцелуем. ,C_to_A
"Лебедева-Кумача, написанная в первые военные дни. ",0.6143395933810427,Лебедева-Кумача.,C_to_A
"В начале сказки Иван-царевич бывает печален и даже несчастлив, но в конце – обязательно победит зло и женится на прекрасной царевне.",0.5871773243969246,В конце сказки он обязательно побеждает зло и женится на прекрасной царевне.,C_to_A
Чайковского.,0.9999999999999999,Чайковского.,C_to_A
Крылов стал классиком при жизни.,0.3528557061247942,Крылова.,C_to_A
Бекмана на слова Р.А. ,1.0000000000000004,Бекмана на слова Р.А. ,C_to_A
"Традиции празднования Дня России в стадии становления, но уже стало обязательным возложение цветов к памятникам героям России всех времён, проведение фестивалей искусств, народных шествий и гуляний и различных патриотических мероприятий. ",0.38204649416400244,Люди приносят цветы к памятникам героям России всех времён.,C_to_A
"В местах, связанных с памятью военных лет, собираются ветераны войны, многие из них приходят в старой военной форме, с орденами и медалями на груди, берут с собой детей и внуков. ",0.23265375163687804,В этот день ветераны войны надевают боевые награды – ордена и медали. ,C_to_A
Один из самых популярных положительных героев русских волшебных сказок.,0.9999999999999993,Один из самых популярных положительных героев русских волшебных сказок.,C_to_A
"Достоевский, А.П. ",0.9999999999999998,"Достоевский, А.П. ",C_to_A
"В 1892 г. уже знаменитый писатель и врач купил имение Мелихово, где лечил крестьян, организовывал пункты по борьбе с холерой, строил школы (см. школа)  и писал рассказы, повести, пьесы.",0.2964954098027258,Чехов купил имение Мелихово. ,C_to_A
Традиционное название театров: МХТ им. ,1.0,Традиционное название театров: МХТ им. ,C_to_A
"Православные крестятся перед входом в храм и перед иконами, во время молитвы, до и после еды, перед сном и после сна, перед дорогой. ",0.7432422100490118,"Особое значение имеет символическое изображение креста на себе рукой: перед входом в храм и  перед иконами, во время молитвы, до и после еды, перед сном и после сна, перед дорогой.",C_to_A
"В библиотеке регулярно проводятся книжные выставки и тематические лекции, а в концертном зале − литературные вечера, встречи с писателями.",0.7573783917276242,"В библиотеке регулярно проходят концерты, литературные вечера, книжные выставки и встречи с писателями.",C_to_A
"Гоголя (1836 г.), «Бориса Годунова» А.С. ",0.3906047974061386,"Гоголя (1836), «Гроза» А.Н. ",C_to_A
"Умер Крылов в 1844 г. в Петербурге, похоронен на Тихвинском кладбище Александро-Невской лавры.",0.21737851620843815,Крылов умер в 1844 году.,C_to_A
"Клодта был открыт в Летнем саду Петербурга, в 1976 г. – работы А.А. ",0.19852315992651431,"Клодт),",C_to_A
"В «Лебедином озере» танцевали лучшие русские балерины и танцовщики: Анна Павлова, Галина Уланова, Майя Плисецкая, Михаил Фокин, Марис Лиепа, Владимир Васильев, Михаил Лавровский.",0.9431706644477987,"В «Лебедином озере» танцевали лучшие русские балерины и танцовщики: Анна Павлова, Галина Уланова, Майя Плисецкая, Михаил Фокин, Владимир Васильев, Михаил Лавровский.",C_to_A
"Сталину от народов СССР и зарубежных стран», но после смерти И.В. ",0.7824437370069101,Сталину от народов СССР и зарубежных стран». ,C_to_A
"Росси, театр работает с 1832 г. – именно тогда театр стал называться Александринским – в честь супруги императора Николая I Александры Фёдоровны. ",0.39704889622103096,В 1991 г. театр вновь стал называться Александринским.,C_to_A
Поэтому ради её сохранения 1 сентября 1812 г. на военном совете в подмосковной деревне Фили Кутузов принял решение оставить Москву. ,0.6860342302833765,"1 сентября на военном совете в деревне Фили Кутузов принял решение оставить Москву, чтобы сохранить армию.",C_to_A
В 1879 г. после окончания гимназии поступил на медицинский факультет Московского университета. ,0.5054166680933149,В 1879-1884 гг. учился в Московском университете  на медицинском факультете. ,C_to_A
"Симонова (стихотворения «Жди меня», «Ты помнишь, Алёша, дороги Смоленщины…» и др.), поэма А.Т. ",0.2075422855999883,Одним из первых была поэма А.Т. ,C_to_A
"Там он знакомится с соседями: с молодым поэтом Владимиром Ленским и с семейством Лариных – вдовой и её двумя дочерьми, Татьяной и Ольгой. ",0.8016295994743995,"Там Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её дочками, Татьяной и Ольгой. ",C_to_A
С 1923 г. существует музей МХАТ. ,0.8451657045946067,С 1923 г. существует музей МХТ. ,C_to_A
"В июне 1812 года полумиллионная армия Наполеона, возглавляемая императором Франции, перешла русскую границу. ",0.15608227773984396,"Вскоре  Наполеон сделал предложение русскому императору Александру I заключить мир, но получил отказ.",C_to_A
В 1898 г. ,0.334468830561732,В 1892 г.  ,C_to_A
Нерабочий день.,1.0000000000000002,Нерабочий день.,C_to_A
"Дата Пасхи меняется и рассчитывается по специальным таблицам – пасхалиям, но всегда приходится на весну и на воскресенье. ",0.6619522927442801,День Пасхи рассчитывают по специальным таблицам – пасхалиям. ,C_to_A
"От фамилии Толстого образовано существительное толстовка – название широкой длинной мужской блузы в складку с поясом, какую любил носить писатель.",0.7302623514454668,"От фамилии Толстого образовано существительные: толстовка  –  название длинной широкой мужской блузы с поясом, какую любил  носить писатель;  толстовство – название философского учения, которое создал писатель.",C_to_A
Слово храм имеет переносные значения. ,0.35354457847734483,"Слово храм используется и в переносном значении: храмом науки можно назвать университет, а храмом искусства – музей или театр.",C_to_A
"Эрмитаж находится в Петербурге в Зимнем дворце и соседних с ним четырёх связанных друг с другом зданиях на Дворцовой набережной реки Невы: Малый Эрмитаж (1764-1767 гг., архитектор Ж.Б.М. ",0.5032052675462308,Эрмитаж находится в Петербурге в Зимнем дворце и в соседних зданиях. ,C_to_A
Нерабочий день.,1.0000000000000002,Нерабочий день.,C_to_A
Ей противостояла Русская армия – 214 тысяч солдат и офицеров.,0.3649023054634195,"В сражении погибли десятки тысяч и русских, и французских  солдат и офицеров.",C_to_A
В Малом театре были поставлены все 48 пьес А.Н. ,0.9999999999999999,В Малом театре были поставлены все 48 пьес А.Н. ,C_to_A
Станиславскому (скульптор и архитектор А. ,0.9372283678707183,Станиславскому (скульптор и архитектор А.В. ,C_to_A
"С 2005 г. новогодние каникулы появились и у взрослых: они начинаются 1 января и заканчиваются православным праздником Рождества Христова, являющимся также государственным праздником России.",0.8214742020350997,С 2005 г. новогодние каникулы появились и у взрослых: они начинаются  1 января и заканчиваются праздником Рождества Христова.,C_to_A
"Среди наиболее известных отечественных киноверсий − фильм «Идиот» (1958 г.) и телесериал 2005 г. по этому же роману; «Братья Карамазовы» (1969 г.), «Преступление и наказание» (1970 г.).",0.7137976127740275,"Многие произведения писателя экранизированы: фильм «Идиот» (1958 г.) и телесериал 2005 г. по этому же роману; «Братья Карамазовы» (1969 г.), «Преступление и наказание» (1970 г.) и др.",C_to_A
"Нет такой темы из русской жизни, которая бы не была затронута Пушкиным в романе, поэтому современник поэта, литературный критик В.Г. ",0.47119383504553103,Поэтому литературный критик В.Г. ,C_to_A
"Самокиш-Судковской, Л.Я. ",0.8043492324273316,Самокиш-Судковская,C_to_A
Кисти Шишкина принадлежит только сам пейзаж. ,1.0000000000000002,Кисти Шишкина принадлежит только сам пейзаж. ,C_to_A
В разговорной речи праздник называют просто 8 Марта.,0.9999999999999999,В разговорной речи праздник называют просто 8 Марта.,C_to_A
"Бове, 1834 г.), стихотворение М.Ю. ",0.4012573436083359,Толстого «Война и мир» и стихотворение М.Ю. ,C_to_A
Московский Художественно-Общедоступный театр создан в 1898 г. ,0.44026926989163717,МХТ (Московский Художественный Театр) создан в 1898 г. ,C_to_A
"Пушкина, «Фауст» И.",0.9999999999999998,"Пушкина, «Фауст» И.",C_to_A
"Великий русский писатель, родоначальник новой русской литературы, создатель русского литературного языка.",0.455649798102089,Великий русский писатель.,C_to_A
В разговорной речи наиболее часто используется название театра – Александринка (реже – Александрийка).,0.6176236391520761,В разговорной речи театр называют Александринка или Александрийка.,C_to_A
"Тимошенко, Н.В. ",0.6619259265295251,"Тимошенко, Е.П. ",C_to_A
Война началась в 4 часа утра 22 июня 1941 г. после нападения фашистской Германии на СССР. ,0.35345943683272874,Война началась 22 июня 1941 г.К осени немецкая армия оккупировала часть европейской территории СССР.,C_to_A
"Другая Снегурочка – героиня русской народной сказки, вылепленная из снега и ожившая девочка, которая весной растаяла от тёплых солнечных лучей. ",0.41597571494212504,В русских сказках есть и другая Снегурочка – девочка из снега. ,C_to_A
"В наше время, в основном, − дети, а взрослые − только в сильный мороз, так как в них пальцам теплее, чем в перчатках. ",0.256368738657645,В наше время варежки носят в основном дети. ,C_to_A
До сих пор в России Чехов – один из самых популярных писателей. ,0.8720193076464575,В России Чехов – один из самых популярных писателей. ,C_to_A
"Пащенко), «Дед Мороз и лето» (режиссёр В. ",0.9531146359985679,"Пащенко), «Дед Мороз и лето» (режиссёр В.А. ",C_to_A
"В последние десятилетия шапка перестала быть знаком социальной принадлежности мужчин, но продолжает играть важную роль в их невербальном поведении. ",0.13685785552092433,"Зимой их носят и взрослые, и дети. ",C_to_A
Праздник установлен в 1992 г. в честь принятия Декларации о суверенитете Российской Федерации 12 июня 1990 г. и считается одним из главных государственных праздников страны. ,0.7911183293782849,Праздник установлен в 1992 г. в честь принятия Декларации о суверенитете Российской Федерации 12 июня 1990 г.,C_to_A
"ХХ в., когда в Советском Союзе развернулось широкое движение за мир и дружбу между народами, за недопущение начала новой мировой войны.",0.8623248144486758,"ХХ в., когда в Советском Союзе развернулось широкое движение за мир и дружбу между народами, против начала новой мировой войны.",C_to_A
По сказке Островского Н.А. ,0.3605221978928615,Островского. ,C_to_A
"Мужчины в трудовых коллективах обязательно тепло поздравляют женщин, дарят им цветы, небольшие подарки. ",0.5570280759884769,"8 Марта отмечают и  дома, и на работе: мужчины тепло поздравляют женщин, дарят им цветы и подарки. ",C_to_A
Успенского и анимационного сериала.,1.0,Успенского и анимационного сериала.,C_to_A
Избавить её от злых чар может лишь преданная любовь. ,0.24278430329800887,Спасти Одетту может только любовь. ,C_to_A
"Добужинского, Е.П. ",0.4843442071383164,"Добужинский, Д.А. ",C_to_A
Галерея была основана в 1856 г. коллекционером русской живописи П.М. ,0.6912885142742123,Галерею основал в 1856 г. коллекционер русской живописи П.М. ,C_to_A
"Особенно теплы варежки, сшитые из меха (мехом внутрь).",0.57147750531388,Особенно теплые варежки из меха.,C_to_A
В 1883 г. в Москве был открыт Храм Христа Спасителя (архитектор К.А. ,0.1761565901790956,В 1883 г.   ,C_to_A
" Калинка, калинка, калинка моя,",1.0," Калинка, калинка, калинка моя,",C_to_A
" В саду ягода малинка, малинка моя!",0.9999999999999998," В саду ягода малинка, малинка моя!",C_to_A
Сюжет взят из Евангелия от Матфея (глава 3). ,0.5542351603291868,Сюжет картины взят из Евангелия. ,C_to_A
Бегичева и В.Ф. ,0.8829320321613481,Бегичева и В.Ф. ,C_to_A
Это подхватывают все гости и начинают дружно кричать: «Горько! ,0.6750747825675351,и все начинают кричать: «Горько! ,C_to_A
"На картине передан не только типично русский ландшафт, но и чувства художника, с радостью и надеждой увидевшего первые признаки наступающей весны, весеннее пробуждение природы.",0.7414764058408634,"Картина передает и чувства художника, который с радостью и надеждой увидел первые признаки наступающей весны, весеннее пробуждение природы.",C_to_A
Обычно исполняется в хороводе вокруг  новогодней ёлки. ,0.9942524064653848,Обычно исполняется в хороводе вокруг  новогодней ёлки.,C_to_A
"Росси, театр работает с 1832 г. – именно тогда театр стал называться Александринским – в честь супруги императора Николая I Александры Фёдоровны. ",0.32180609926418247,Росси  театр работает с 1832 г. ,C_to_A
Произведения писателя неоднократно экранизировались российскими и зарубежными режиссёрами.,0.3345207012950934,По произведениям писателя снимали фильмы многие режиссёры в России и за рубежом.,C_to_A
До сих пор в России Чехов – один из самых популярных писателей. ,0.415401958224155,Они сделали Чехова популярным писателем.,C_to_A
Горького.,1.0,Горького.,C_to_A
На одном из самых известных пейзажей в творчестве Шишкина изображён густой непроходимый лес средней полосы России. ,0.4645225347955341,Один из самых известных пейзажей Шишкина. ,C_to_A
В городе в них обувают в основном  маленьких детей. ,0.5108681806312199,В городе валенки обычно обувают маленьким детям.,C_to_A
В разговорной речи праздник называют просто – Первое мая или одним словом Первомай; праздничные дни – майскими или первомайскими праздниками. ,0.8745825338722913,"В разговорной речи праздник называют просто – Первое мая или одним словом Первомай, а праздничные дни – майскими или первомайскими праздниками.",C_to_A
"Размеры 295,3×446 см. ",1.0000000000000002,"Размеры 295,3×446 см. ",C_to_A
Девятым валом называют кульминацию какого-либо процесса.,0.8850146096983003,Девятым валом называют кульминацию какого−либо процесса.,C_to_A
Саврасова.,1.0,Саврасова.,C_to_A
"; Мы все учились понемногу Чему-нибудь и как-нибудь…; Чем меньше женщину мы любим, тем легче нравимся мы ей; Что день грядущий мне готовит?",0.7236889733222475,"Например: Москва... как много в этом звуке…; Чем меньше женщину мы любим, тем легче нравимся мы ей; Мы все учились понемногу Чему-нибудь и как-нибудь...; С корабля на бал.",C_to_A
