source,cos_sim,target,level
Новый театр был назван Мариинским в честь императрицы Марии Александровны – жены Александра II. ,0.8211385282518976,Театр назван в честь императрицы Марии Александровны – жены  Александра II.,B_to_A
"Советский Союз) период, но для народа всегда было важно его лирическое, бытовое содержание. ",0.6999082026334669,"Советский Союз) период, но у 8 Марта появилось и лирическое, бытовое содержание. ",B_to_A
МХАТ им. ,1.0000000000000002,МХАТ им. ,B_to_A
Сюжет взят из Евангелия от Матфея (глава 3). ,0.5595402874182333,Сюжет картины взят из Евангелия. ,B_to_A
"Тимошенко, Н.В. ",0.6649158307901113,"Тимошенко, Е.П. ",B_to_A
Пушкина – одного из крупнейших музеев зарубежного изобразительного искусства в России.,0.44455305457546107,В наше время в музее регулярно проходят выставки шедевров зарубежного изобразительного искусства и ежегодный,B_to_A
"На картине передан не только типично русский ландшафт, но и чувства художника, с радостью и надеждой увидевшего первые признаки наступающей весны, весеннее пробуждение природы.",0.7402760750347024,"Картина передает и чувства художника, который с радостью и надеждой увидел первые признаки наступающей весны, весеннее пробуждение природы.",B_to_A
Картина В.М. ,0.6434753112483469,Картина В. ,B_to_A
Рождество отмечается и как государственный праздник. ,0.5654510284276749,Рождество стало и государственным праздником. ,B_to_A
Лев Николаевич Толстой родился в 1828 г. в родовом имении Ясная Поляна под Тулой. ,0.7041618147552473,Лев Николаевич Толстой родился в 1828 г.,B_to_A
Картина В.М. ,0.39771339101402126,М. ,B_to_A
Галерея была основана в 1856 г. коллекционером русской живописи П.М. ,0.6872714607634558,Галерею основал в 1856 г. коллекционер русской живописи П.М. ,B_to_A
"Тимофеевского), в которой есть слова «К сожаленью, день рожденья только раз в году», или известную во всем мире «Happy birthday to you», которую поют по−английски.",0.3381788582330684,"Гости приходят с подарками и цветами и могут спеть имениннику песню о дне рождения из мультфильма «Чебурашка» или «Happy birthday to you», желают здоровья, счастья, успехов.",B_to_A
С тех пор 9 мая отмечается как праздник − День Победы. 24 июня в Москве на Красной площади состоялся Парад Победы.,0.3002346752479874,День 9 мая 1945 г. стал праздником – Днем Победы.,B_to_A
В первые годы ХХ в. театр активно сотрудничал и с Горьким. ,0.8516823548613767,В первые годы ХХ в. театр активно сотрудничал и с М. ,B_to_A
"В обиходном сознании с Эрмитажем связаны представления о богатейших музейных художественных коллекциях, сопоставимых с Лувром в Париже, поэтому слово Эрмитаж может употребляться метафорически для называния какой-либо большой коллекции художественных произведений или – иронически – для обозначения слишком красивого интерьера частного дома.",0.4423096819368084,Иногда слово «Эрмитаж» употребляют в переносном смысле для названия какой-либо большой коллекции художественных произведений.,B_to_A
"Отсюда: военное время – это 1941-1945 гг., довоенное время – 1930-е годы, а послевоенное время – 1945-1950 гг. ",0.6980328466284859,"Поэтому: «военное время» – это 1941-1945 гг., «довоенное время» – 1930-е годы, а «послевоенное время» – 1945-1950гг.",B_to_A
"Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её двумя дочерьми, Татьяной и Ольгой. ",0.9046679719472595,"Там Онегин знакомится с соседями: с молодым поэтом Владимиром Ленским и с семьёй Лариных – вдовой и её дочками, Татьяной и Ольгой. ",B_to_A
"Масленица отмечается за восемь недель до Пасхи, обычно в конце февраля − начале марта и длится семь дней перед Великим  постом.",0.7446505673561649,"Масленицу в России отмечают за восемь недель до Пасхи, обычно в конце февраля − начале марта. ",B_to_A
Горького.,1.0,Горького.,B_to_A
Собрание Третьяковской галереи насчитывает более 170 тысяч произведений.,0.7733334176348131,Всего в собрании Третьяковской галереи более 170 тысяч произведений.,B_to_A
В начале 1800-х гг. ,0.4504281121831717,"К  началу 1800-х годов он написал несколько пьес, ",B_to_A
"Пушкина   «Медный всадник», повесть Н.В. ",0.6806990249001501,"Пушкин в поэме «Медный всадник», Н.В. ",B_to_A
"В местах, связанных с памятью военных лет, собираются ветераны войны, многие из них приходят в старой военной форме, с орденами и медалями на груди, берут с собой детей и внуков. ",0.2328965605068007,В этот день ветераны войны надевают боевые награды – ордена и медали. ,B_to_A
Старейший театр оперы и балета в России. ,1.0000000000000002,Старейший театр оперы и балета в России. ,B_to_A
"Клодта был открыт в Летнем саду Петербурга, в 1976 г. – работы А.А. ",0.26953050077339447,в 1976 году  открыли памятник в Москве(скульпторы – А.А. ,B_to_A
"Особенно много верующих собирается в храмах в дни больших православных  праздников: на Пасху, на Рождество, на Крещение и др.",0.9276735560386155,"Особенно много верующих собирается в храмах в дни больших православных  праздников: на Пасху, на Рождество и др.",B_to_A
"Обычно женщина меняет свою девичью фамилию (см. русские фамилии) на фамилию мужа, иногда муж берёт фамилию жены или каждый оставляет свою фамилию.",1.0000000000000009,"Обычно женщина меняет свою девичью фамилию (см. русские фамилии) на фамилию мужа, иногда муж берёт фамилию жены или каждый оставляет свою фамилию.",B_to_A
По сказке Островского Н.А. ,0.3611811143226873,Островского. ,B_to_A
Принц Зигфрид полюбил Одетту и победил злого волшебника. ,0.7567187058985232,Принц Зигфрид полюбил девушку-лебедя и победил злого волшебника. ,B_to_A
Мартынов. ,0.9999999999999998,Мартынов. ,B_to_A
В этих произведениях у Достоевского появляется ещё один главный герой − Петербург Достоевского.,0.17248476190937154,"Памятники Достоевскому стоят в Москве и Петербурге, в сибирских городах – Омске и Тобольске, в Германии и др. ",B_to_A
"Сюжет сказки прост: Колобок, испечённый старухой из последних запасов муки, убегает из дому, встречает на своём пути разных зверей: зайца, волка, медведя и лису, каждый из них хочет его съесть.",0.197079046882224,Сюжет сказки очень простой. ,B_to_A
"Русский писатель, граф, общественный деятель, классик русской литературы XIX в.",0.47505403543941227,"Русский писатель и философ, классик русской литературы  XIX века.",B_to_A
"Всем детям с первых лет жизни известна песенка Колобка, которую он поёт при встрече с каждым из зверей. ",0.22102733290952428,"Когда он встречал зверей, то каждому пел:",B_to_A
"Караваев), «Снеговик-почтовик» (режиссёр Л.А. ",0.3008947358337552,Караваев).,B_to_A
"Эрмитаж находится в Петербурге в Зимнем дворце и четырёх соседних зданиях, которые расположены на Дворцовой набережной реки Невы: Малый Эрмитаж, Старый Эрмитаж, Эрмитажный театр и Новый Эрмитаж. ",0.5581664370077594,Эрмитаж находится в Петербурге в Зимнем дворце и в соседних зданиях. ,B_to_A
Слова песни известны всем русским с детства. ,0.6310775198480514,Слова песни все русские знают с детства.,B_to_A
"Пушкинский праздник поэзии проходит в этот день в Михайловском. 6 июня, в день рождения поэта,   в России отмечают День русского языка.",0.6666929388415301,"6 июня, в день рождения Пушкина, в России отмечают День русского языка. ",B_to_A
"Головной убор, обычно тёплый и мягкий.",0.6684610861039076,Тёплый и мягкий головной убор.,B_to_A
Васнецова.,0.9682998172098443,Васнецова. ,B_to_A
 Валенки да валенки!,0.370054423090298,Валенки носят зимой.,B_to_A
"В нём хранится большая коллекция рукописей VI−XX вв., среди которых рукописи на церковно−славянском, древнегреческом языках, латыни, современных славянских, западноевропейских и восточных языках, а также рукописи произведений русских писателей−классиков А.И. ",0.43032882430161773,В том числе коллекция древних рукописей на разных языках и рукописей произведений русских писателей-классиков - А.И. ,B_to_A
М. ,1.0,М. ,B_to_A
Соломин. ,0.8931848779024931,Соломин.,B_to_A
В 1898 г. ,1.0,В 1898 г. ,B_to_A
Табаков. ,0.9670857620943238,Табаков.,B_to_A
 И много−много радостей,0.9999999999999998, И много−много радостей,B_to_A
В Ясной Поляне и в Москве созданы дома-музеи Толстого. ,0.46093089393064807,В наши дни в Ясной Поляне находится музей Толстого.,B_to_A
"В России праздник 8 Марта впервые отмечали в 1913 г., через несколько лет после решения II Международной конференции социалисток (1910 г.) о ежегодном праздновании Международного женского дня как дня солидарности женщин всего мира в борьбе за экономическое, социальное и политическое равноправие. ",0.2749352897994258,Впервые в России этот праздник отмечали в 1913 г. ,B_to_A
Официальное название − Государственный академический Малый театр России.,0.8667817795797998,Официальное  название – Государственный академический Малый театр России.,B_to_A
"В России есть традиция отмечать юбилеи свадьбы, особенно 25 и 50 лет совместной жизни. ",0.5806036085058375,В России есть традиция отмечать юбилеи свадьбы: 25 лет (серебряная свадьба) и 50 лет (золотая свадьба). ,B_to_A
Чехова и МХАТ им. ,1.0000000000000002,Чехова и МХАТ им. ,B_to_A
В знаменитом здании архитектора К.И. ,0.9695643743382094,В знаменитом здании архитектора К.И. ,B_to_A
"Очень часто 9 Мая бывает одним из первых тёплых весенних (см. весна) дней, и поэтому многие в этот день выходят просто погулять по празднично украшенным улицам, идут в гости к ветеранам войны, выезжают за город, на дачу.",0.817005326554767,"Очень часто 9 Мая бывает одним из первых тёплых весенних (см. весна) дней, и поэтому многие в этот день выходят просто гулять по праздничным улицам, идут в гости, едут за город.",B_to_A
"С того времени День Победы − один из самых любимых праздников страны, день памяти героев, павших за свободу и независимость Родины.",0.6817971973968612,С того времени День Победы − один из самых любимых праздников страны.,B_to_A
Клейном и является памятником архитектуры. ,0.9826226741966794,Клейном и является памятником архитектуры.  ,B_to_A
"Старое здание библиотеки − «Пашков дом» − городской дворец, построенный в стиле классицизма по проекту великого русского архитектора XVIII в. ",0.32938445366422286,Старое здание библиотеки - дворец П.Е. ,B_to_A
"Фёдор Михайлович Достоевский родился в 1821 г. в Москве в семье дворянина, врача больницы для бедных. ",0.5331369851728014,Федор Михайлович Достоевский  родился 11 ноября 1821 г. в Москве. ,B_to_A
Поэтому до 1924 г. она называлась Румянцевской библиотекой или Библиотекой Румянцевского музея. ,0.7977924148771571,"Румянцева, поэтому до 1924 г. библиотека называлась Румянцевской.",B_to_A
Город на северо-западе Европейской части России на реке Неве и побережье Финского залива Балтийского моря.,0.7858186576938841,Город на северо-западе Европейской части России у Балтийского моря на реке Неве.,B_to_A
"Образ Онегина – первый в ряду «лишних людей», типичных героев русской классической литературы ХIХ в. ",0.9323283422839379,"Онегин – первый в ряду «лишних людей», типичных героев русской классической литературы ХIХ в. ",B_to_A
Борщ обязательно входит в меню русских ресторанов и столовых. ,0.9861805779722189,Борщ обязательно входит в меню русских ресторанов и столовых.,B_to_A
Государственный праздник. ,1.0,Государственный праздник. ,B_to_A
Общехристианский праздник воскресения Иисуса Христа (Светлое Христово Воскресение).,0.2107905686880864,Пасху празднуют в одно из воскресений весны. ,B_to_A
Третьяковым как частное собрание. ,0.40813594181231905,Третьяков. ,B_to_A
"Великий русский писатель, классик русской литературы ХIХ в. ",1.0000000000000004,"Великий русский писатель, классик русской литературы ХIХ в. ",B_to_A
Битва за Москву). ,0.21580378757107185,Первой победой над врагом стала победа в Битве за Москву (сентябрь 1941 г. – апрель 1942 г.).,B_to_A
"Так говорят, желая напомнить кому-либо, что праздник и гулянье однажды кончаются.",0.5436000194084369,Это значит: праздник и гулянье однажды кончаются.,B_to_A
Высоцкий.,0.3721577989955443,"Для многих зрителей символом театра стал актёр, поэт и певец Владимир Высоцкий.",B_to_A
В разговорной речи «Лебединое озеро» часто называют просто «Лебединое».,1.0000000000000004,В разговорной речи «Лебединое озеро» часто называют просто «Лебединое».,B_to_A
"На день рождения, кроме подарка, часто дарят цветы, особенно женщинам.",1.0000000000000007,"На день рождения, кроме подарка, часто дарят цветы, особенно женщинам.",B_to_A
"Новогодние Ëлки проходят в детских садах (см. детский сад) и школах (см. школа), дворцах и домах культуры, в парках и на стадионах. ",1.0000000000000004,"Новогодние Ëлки проходят в детских садах (см. детский сад) и школах (см. школа), дворцах и домах культуры, в парках и на стадионах. ",B_to_A
Первый балет П. ,0.8349800027072162,Первый балет П.И. ,B_to_A
"Пушкина «Евгений Онегин», молодой аристократ, ведущий светский образ жизни, петербургский денди.",0.7208265488573349,"Пушкина «Евгений Онегин», молодой петербургский аристократ.",B_to_A
"Существуют выражения: пойти на Ёлку, побывать на Ëлке.",1.0000000000000004,"Существуют выражения: пойти на Ёлку, побывать на Ëлке.",B_to_A
"На картине изображён уголок старой Москвы – Спасопесковский переулок, который находится рядом с улицей Арбат. ",0.7822914298997279,На картине изображён уголок старой Москвы рядом с улицей Арбат. ,B_to_A
Современный детский литературный журнал называется «Весёлый Колобок».,0.9380438195946017,Современный детский литературный журнал называется «Весёлый колобок».,B_to_A
"Мариинский театр работает на двух сценах – исторической и новой, в современном здании «Мариинка-2».",1.0000000000000004,"Мариинский театр работает на двух сценах – исторической и новой, в современном здании «Мариинка-2».",B_to_A
"Лермонтова «Бородино» (1837 г.), роман-эпопея Л.Н. ",0.5187738135968089,Лермонтова «Бородино».,B_to_A
В последние годы в России появилась традиция проведения Пасхальных фестивалей искусств.,0.9999999999999997,В последние годы в России появилась традиция проведения Пасхальных фестивалей искусств.,B_to_A
 Зелёная была…,0.9999999999999999, Зелёная была…,B_to_A
Успенского и анимационного сериала.,1.0000000000000002,Успенского и анимационного сериала.,B_to_A
Труд! ,1.0,Труд! ,B_to_A
Нерабочий день.,1.0,Нерабочий день.,B_to_A
"В репертуар включались спектакли, в основу которых были положены драматургические, поэтические, прозаические и публицистические и произведения. ",0.3396016196396449,"В репертуар театра входили спектакли по произведениям драматургов-классиков, современных поэтов и писателей. ",B_to_A
"Достоевский –  один из самых популярных русских писателей в Европе, Америке  и в Японии.",0.19114826998817694,"В эти годы писатель много путешествует по Европе, несколько лет живёт в Германии.",B_to_A
Старуха-волшебница в славянской мифологии и в русских народных сказках.,1.0000000000000002,Старуха-волшебница в славянской мифологии и в русских народных сказках.,B_to_A
"Художник изображает шторм на море: небо затянуто тучами, сквозь которые низко светит солнце; терпят бедствие люди, пытающиеся спастись на обломках корабля. ",0.8813990586823336,"Художник изображает шторм на море: небо затянуто тучами, сквозь которые низко светит солнце; люди пытаются спастись на обломках корабля. ",B_to_A
"Театральные постановки 1970-1980-х гг. были сделаны в парадоксальной сценической форме, поднимали острые вопросы современной жизни страны. ",0.5056774078300231,Спектакли поднимали острые вопросы современной жизни страны.,B_to_A
Основу труппы составили выпускники Театрального училища им. ,0.391965563576058,В труппу театра вошли бывшие студенты Театрального училища имени Б.В. ,B_to_A
В 1809 г. опубликовал первый сборник басен. ,0.5723118224173676,В 1809 году  вышел первый сборник  басен И.А. ,B_to_A
Романы «Анна Каренина» и «Война и мир» много раз экранизировались в России и за рубежом.,0.32562286668028184,"сняты фильмы: «Война и мир», «Анна Каренина», «Воскресение», «Отец Сергий» и др.",B_to_A
Разговорное название Государственного музея изобразительных искусств им. ,1.0000000000000002,Разговорное название Государственного музея изобразительных искусств им. ,B_to_A
Кибальникова. ,0.9188813920451151,Кибальникова ,B_to_A
До сих пор в России Чехов – один из самых популярных писателей. ,0.8709353883141548,В России Чехов – один из самых популярных писателей. ,B_to_A
На Олимпиаде в Инсбруке 1976 г. под мелодию «Калинки» выступали знаменитые советские фигуристы Ирина Роднина и Александр Зайцев. ,0.9552342527983907,На Олимпиаде в Инсбруке 1976 г. под мелодию «Калинки» выступали  знаменитые советские фигуристы Ирина Роднина и Александр Зайцев. ,B_to_A
"Тимошенко, Н.В. ",0.3045076071932307,и Н.В. ,B_to_A
"Глинки, «Борис Годунов» М.П. ",1.0000000000000002,"Глинки, «Борис Годунов» М.П. ",B_to_A
В Малом театре были поставлены все 48 пьес А.Н. ,0.9642250691567211,В Малом театре были поставлены все 48 пьес А.Н. ,B_to_A
Картина И.К. ,0.9999999999999999,Картина И.К. ,B_to_A
Труппа театра (под названием Вольный русский театр) была образована учениками гимназии Московского Университета в 1756 г. после указа императрицы Елизаветы Петровны о создании в России профессионального театра. ,0.6531666414500349,Труппа театра была образована учениками гимназии Московского Университета в 1756 г. ,B_to_A
В 1900-1905 гг. был сооружен новый фасад здания по проекту художника В.М. ,0.7853369716839348,В 1900-1905 гг. был сделан новый фасад здания по проекту художника В.М. ,B_to_A
"Существует народное название картины, не совпадающее с авторским – «Три медведя», хотя на картине изображены медведица и трое медвежат. ",0.8576672073555293,"Существует народное название картины – «Три медведя», хотя на картине изображены медведица и трое медвежат. ",B_to_A
С 1996 г. художественный руководитель и директор театра – В.А. ,0.7862321247866702,С 1996 г. художественным руководителем и директором театра стал В.А. ,B_to_A
"Под другими именами он узнаваем и в современных литературных сказках, например, в сказке Л.А. ",0.40398564844153306,Его мы узнаём и в сказке Л.А. ,B_to_A
"8 Марта – первый весенний (см. весна) праздник, поэтому на поздравительных открытках к 8 Марта обычно изображаются весенние цветы – подснежники, нарциссы, тюльпаны. ",0.6567529246314435,"На поздравительных открытках к 8 Марта – весенние цветы: нарциссы, тюльпаны, мимоза. ",B_to_A
Новый год) в России.,1.0,Новый год) в России.,B_to_A
Имя И.А. ,0.4419222481546709,Всего И.А. ,B_to_A
"Он совпадает с зимними школьными каникулами, и в эти дни все дети ходят на Ëлку – детский праздник. ",0.9736713835589441,"Он совпадает с зимними школьными каникулами, и в эти дни дети ходят на Ëлку – детский праздник.",B_to_A
 На праздник к нам пришла,1.0000000000000002, На праздник к нам пришла,B_to_A
-В. ,1.0000000000000002,-В. ,B_to_A
Выше всего ценились шубы из меха соболя. ,0.29892455003690227,Самыми дорогими были  шубы из бобра и сибирского соболя. ,B_to_A
Культовое здание для богослужений и выполнения религиозных обрядов.,0.24403174581800152,В храме проходят все основные религиозные обряды православных христиан: крещение при рождении;,B_to_A
"Мариинский театр работает на двух сценах – исторической и новой, в современном здании «Мариинка-2».",0.2057841884833337,В Мариинском театре начиналась карьера звезды современной мировой оперы – Анны Нетребко.,B_to_A
Тёплые варежки − обязательная деталь традиционной русской верхней одежды. ,0.6061735082021465,Варежки − деталь традиционной русской зимней одежды.,B_to_A
В разговорной речи театр называют просто Большой.,1.0,В разговорной речи театр называют просто Большой.,B_to_A
"Рождество стало одним из самых весёлых праздников и в народной среде, и в высших слоях общества.",0.9031116207316532,"Рождество стало  одним из самых веселых праздников и в народной среде, и в высших слоях общества.",B_to_A
"Александр I), памятник Петру I (см. ",0.3003167989049255,В центре города стоит памятник русскому императору Петру I – «Медный всадник».,B_to_A
Ёлка (праздник)).,1.0000000000000004,Ёлка (праздник)).,B_to_A
В чаще леса на поваленных деревьях – семья медведей (см. медведь). ,0.8567741192270905,В лесу на поваленных деревьях – семья медведей (см. медведь). ,B_to_A
"В январе 1813 г. начался заграничный поход русской армии, который закончился в 1814 г. взятием Парижа и отречением Наполеона от престола.",0.17507900963521206,В 1814 г. ,B_to_A
"Герцена, Н.В. ",0.9219096996588338,"Герцена, Н.В. ",B_to_A
Шуба была одним из символов общественного статуса человека. ,0.3475747985038584,Шуба была знаком социальной принадлежности человека. ,B_to_A
«Золотая осень»  хорошо известна  в России как типичный «левитановский пейзаж» (см. ,0.9298304077942627,«Золотая осень» хорошо известна в России как типичный «левитановский пейзаж» (см. ,B_to_A
"Широко известны пасхальные яйца, изготовленные из драгоценных металлов и камней мастерами фирмы известного русского ювелира Карла Фаберже. ",0.5035175962640673,Знаменитый русский ювелир Карл Фаберже создал коллекцию пасхальных яиц из драгоценных металлов и камней.,B_to_A
"Основан Эрмитаж в 1764 г., когда Екатерина II купила в Берлине коллекцию голландской и фламандской живописи. ",0.6435894943939398,Музей основала Екатерина II в 1764 г. коллекцией голландской и фламандской живописи. ,B_to_A
"Создана в 1871 г., находится в Третьяковской галерее (см. ",1.0,"Создана в 1871 г., находится в Третьяковской галерее (см. ",B_to_A
До Октябрьской революции 1917 г. и в советский (см. ,0.34838983600000234,В советский (см. ,B_to_A
"Молодожёны должны доказать долгим «сладким» поцелуем, что это неправда. ",0.565885758925608,Молодые супруги отвечают на это долгим «сладким» поцелуем. ,B_to_A
В Ольгу влюблён Ленский. ,0.4155564269870691,Ленский любит Ольгу.,B_to_A
"Там появилась резиденция Деда Мороза, туда под Новый год дети пишут письма с просьбами о подарках.",0.7276840503347096,Туда под Новый год дети пишут письма с просьбами о подарках.,B_to_A
"Александринка), и Мариинский (см. ",0.6310317561872123,Александринка).,B_to_A
"Обряд заключения брака, а также празднество по случаю вступления в брак.",0.9492681013687692,"Обряд заключения брака, а также праздник по случаю вступления в брак.",B_to_A
Этот фольклорный образ положен в основу одноимённой пьесы-сказки А.Н. ,0.6359809024518506,Фольклорный образ лежит в основе пьесы-сказки А.Н. ,B_to_A
Ф. ,1.0,Ф. ,B_to_A
Верующие после гражданской регистрации брака совершают обряд венчания в церкви. ,0.8290083768627748,Верующие после гражданской регистрации брака венчаются в церкви. ,B_to_A
А.П. ,1.0000000000000002,А.П. ,B_to_A
Левитана.,0.9999999999999998,Левитана.,B_to_A
"В 1811 г. родители отправили сына учиться в лицей, который был открыт в Царском Селе под Петербургом. ",0.4892502065518853,С 1811 г. по 1817 г. учился в Царскосельском лицее под Петербургом. ,B_to_A
Гельцера).,1.0,Гельцера).,B_to_A
"Брехта, В.Э. ",0.6281847433571864,Брехта.,B_to_A
"Там он встречает Татьяну Ларину, любовь которой не находит ответа в его сердце; пытается подружиться с поэтом-романтиком Владимиром Ленским, но вскоре убивает его на дуэли после нелепой ссоры. ",0.37330172077014223,Там он встречает Татьяну Ларину. ,B_to_A
"Сюжет сказки прост: Колобок, испечённый старухой из последних запасов муки, убегает из дому, встречает на своём пути разных зверей: зайца, волка, медведя и лису, каждый из них хочет его съесть.",0.5456732704364075,"На своём пути он встречает разных зверей: зайца, волка, медведя и лису. ",B_to_A
Одновременно в них могут заниматься 2500 человек. ,0.9067841432950958,В них одновременно могут заниматься 2500 человек. ,B_to_A
Появилась и новая традиция – проведение рождественских фестивалей искусств.,0.3517032558640202,"В рождественские дни проходят праздничные вечера, концерты, балы, фестивали искусств.",B_to_A
Проза и драматургия Чехова стали источниками крылатых фраз и выражений. ,0.42644174572848925,"Произведения Чехова стали источником крылатых фраз и выражений, самое известное из них: В человеке должно быть всё прекрасно: и лицо, и одежда, и душа, и мысли.",B_to_A
Первым опубликованным произведением Пушкина было стихотворение «К другу стихотворцу» (1814 г.).,0.2828129471996038,и около 30 стихотворений.,B_to_A
"Среди самых известных музыкальных произведений, посвященных  Петербургу  – «Вечерняя песня» В.П. ",0.4769896126410152,Глиэра и «Вечерняя песня» В.П. ,B_to_A
Горького.,0.5430782674024377,Горьким. ,B_to_A
Баженова и названный «Пашковым» по имени владельца. ,0.20823547475616044,"Пашкова, который москвичи называют «Дом Пашкова».",B_to_A
"Через несколько тостов кто-то из присутствующих громко говорит, что какая-нибудь закуска плохая, от неё во рту горько. ",0.2155039417289323,Потом гости в шутку говорят: «Закуска плохая!» ,B_to_A
"Название картины в разговорной речи используется как устойчивое сочетание, обозначающее начало весны.",0.994740085481966,"Название картины в разговорной речи используется как устойчивое сочетание, обозначающее начало весны. ",B_to_A
"Особенно теплы варежки, сшитые из меха (мехом внутрь).",0.5691837894423099,Особенно теплые варежки из меха.,B_to_A
" От тебя, зайца, подавно уйду!",1.0," От тебя, зайца, подавно уйду!",B_to_A
"Репродукция картины включается  в иллюстрированные издания по истории русского искусства, школьные (см. школа)  учебники. ",0.9220696322968689,"Репродукция картины часто включается в иллюстрированные издания по истории русского искусства, школьные (см. школа) учебники. ",B_to_A
В XX в. тема Отечественной войны 1812 г. появилась и в кино. ,0.2253686188696028,Самые известные литературные произведения об Отечественной войне 1812 года – роман Л.Н. ,B_to_A
В год столетия войны была открыта панорама «Бородинская битва» Ф.А. ,0.8785056387476852,В год столетия войны открылась панорама «Бородинская битва» Ф.А. ,B_to_A
"Росписи внутри старинных храмов выполняли известные иконописцы (Андрей Рублев,  Феофан Грек, Дионисий) и художники (В.М. ",0.20606192013346308,"Внутри храм украшают иконы, росписи стен и кýпола.",B_to_A
"Русь), в суровых климатических условиях шуба была универсальной зимней одеждой, которую носили все: и мужчины, и женщины, и князья (см. князь), и бояре (см. боярин), и дворяне (см. дворянин), и крестьяне (см. крестьянин)",0.30866776438841365,Их носили богатые бояре и дворяне,B_to_A
"Билибиным (иллюстрации к сказке «Василиса Прекрасная», 1902 г.) и В.М. ",0.3972789703133862,Билибин и В.М. ,B_to_A
"В старину на Руси Масленица была самым весёлым праздником, которым отмечали начало весенних полевых (см. поле) работ. ",0.8833759417443203,В старину на Руси Масленица была  самым весёлым праздником начала весенних полевых (см. поле) работ. ,B_to_A
С 1923 г. существует музей МХТ. ,0.857685901268562,С 1923 г. существует музей МХТ. ,B_to_A
"Внучка Деда Мороза, красивая и очень добрая девочка, с конца ХIХ в. – один из самых популярных и любимых персонажей новогоднего праздника в России. ",0.5191608671951486,С конца ХIХ в. – любимый персонаж новогоднего праздника в России. ,B_to_A
"Всюду звучит песня «День Победы», написанная спустя несколько десятилетий после окончания войны, но ставшая гимном праздника.",0.36550249889051456,Девятого мая по всей стране звучит песня «День Победы» и песни военных лет.,B_to_A
В 1855 г. памятник Крылову работы П.К. ,0.4301406690120116,В 1855 году  памятник И.А. ,B_to_A
В 1879 г. после окончания гимназии поступил на медицинский факультет Московского университета. ,0.5078954642937707,В 1879-1884 гг. учился в Московском университете  на медицинском факультете. ,B_to_A
